rb_id,player_name,team,season,week,rushing_yards,attempts,offense_pct,opponent,opponent_rush_defense_rank,rb_rush_yards_last5,rb_rush_attempts_last5,rb_injury_status,is_dome,rest_advantage,spread_line,total_line
00-0033280,Christian McCaffrey,SF,2025,12,89.0,24,0.83,CAR,6.0,80.0,18.8,0,0,0,7.5,48.5
00-0038542,Bijan Robinson,ATL,2025,13,142.0,23,0.87,NYJ,12.0,68.8,16.0,0,0,0,3.0,38.5
00-0037248,James Cook,BUF,2025,13,144.0,32,0.61,PIT,10.0,87.2,19.8,0,0,3,3.0,44.5
00-0040784,Quinshon Judkins,CLE,2025,13,91.0,23,0.6,SF,6.0,71.5,21.0,0,0,1,-5.5,35.5
00-0036997,Javonte Williams,DAL,2025,13,59.0,17,0.78,KC,4.0,84.0,17.8,0,1,0,-3.5,53.5
00-0039139,Jahmyr Gibbs,DET,2025,13,68.0,20,0.7,GB,11.0,96.2,16.2,0,1,0,2.5,48.5
00-0036223,Jonathan Taylor,IND,2025,13,85.0,21,0.98,HOU,1.0,118.8,18.0,0,1,-3,3.0,44.5
00-0033923,Kareem Hunt,KC,2025,13,58.0,14,0.64,DAL,8.0,61.4,16.4,0,1,0,3.5,53.5
00-0039391,Kimani Vidal,LAC,2025,13,126.0,25,0.76,LV,7.0,75.0,16.2,0,1,7,10.0,40.5
00-0040122,Ashton Jeanty,LV,2025,13,31.0,15,0.96,LAC,9.0,73.0,18.6,0,1,-7,-10.0,40.5
00-0039040,De'Von Achane,MIA,2025,13,134.0,22,0.73,NO,3.0,111.2,18.2,0,0,7,5.5,41.5
00-0040202,Devin Neal,NO,2025,13,47.0,14,0.82,MIA,14.0,,,0,0,-7,-5.5,41.5
00-0038120,Breece Hall,NYJ,2025,13,68.0,19,0.88,ATL,13.0,71.2,17.2,0,0,0,-3.0,38.5
00-0034844,Saquon Barkley,PHI,2025,13,56.0,13,0.93,CHI,5.0,53.4,17.6,0,0,0,7.0,43.5
00-0033280,Christian McCaffrey,SF,2025,13,53.0,20,0.79,CLE,2.0,87.0,20.2,0,0,-1,5.5,35.5
00-0038542,Bijan Robinson,ATL,2025,14,86.0,20,0.67,SEA,1.0,89.2,17.8,0,1,0,-7.0,44.5
00-0037248,James Cook,BUF,2025,14,80.0,18,0.75,CIN,13.0,94.4,22.4,0,0,-3,6.0,54.5
00-0036997,Javonte Williams,DAL,2025,14,67.0,17,0.79,DET,3.0,72.6,17.4,0,1,0,-3.5,55.5
00-0040730,RJ Harvey,DEN,2025,14,75.0,17,0.68,LV,10.0,30.0,11.0,0,1,0,8.5,40.5
00-0039139,Jahmyr Gibbs,DET,2025,14,43.0,12,0.69,DAL,12.0,96.4,15.8,0,1,0,3.5,55.5
00-0035700,Josh Jacobs,GB,2025,14,86.0,20,0.72,CHI,5.0,73.4,20.0,0,0,1,6.5,44.5
00-0040583,Woody Marks,HOU,2025,14,68.0,26,0.87,KC,9.0,49.0,14.5,0,0,-3,-4.5,41.5
00-0036223,Jonathan Taylor,IND,2025,14,74.0,21,0.74,JAX,2.0,117.0,19.0,0,0,0,2.5,44.5
00-0036973,Travis Etienne,JAX,2025,14,74.0,20,0.72,IND,8.0,90.2,15.2,0,0,0,-2.5,44.5
00-0039391,Kimani Vidal,LAC,2025,14,44.0,14,0.69,PHI,6.0,98.4,20.6,0,1,-2,-1.5,41.5
00-0040122,Ashton Jeanty,LV,2025,14,30.0,10,0.7,DEN,4.0,51.6,17.4,0,1,0,-8.5,40.5
00-0040202,Devin Neal,NO,2025,14,70.0,19,0.71,TB,7.0,47.0,14.0,0,0,0,-7.5,41.5
00-0038120,Breece Hall,NYJ,2025,14,43.0,14,0.76,MIA,14.0,62.2,18.2,0,0,0,-2.5,41.5
00-0034844,Saquon Barkley,PHI,2025,14,122.0,20,0.82,LAC,11.0,53.0,17.8,0,1,2,1.5,41.5
00-0036924,Michael Carter,ARI,2025,15,56.0,14,0.8,HOU,3.0,45.0,12.0,0,1,0,-10.5,42.5
00-0038542,Bijan Robinson,ATL,2025,15,93.0,19,0.9,TB,8.0,97.2,19.4,0,0,0,-6.0,43.5
00-0037248,James Cook,BUF,2025,15,107.0,22,0.67,NE,2.0,87.0,21.6,0,0,-6,2.5,49.5
00-0036139,Rico Dowdle,CAR,2025,15,49.0,16,0.6,NO,7.0,123.4,23.0,0,1,7,2.5,41.5
00-0040784,Quinshon Judkins,CLE,2025,15,21.0,12,0.67,CHI,5.0,78.0,21.666666666666668,0,0,0,-7.5,38.5
00-0040730,RJ Harvey,DEN,2025,15,65.0,19,0.68,GB,10.0,52.5,14.0,0,0,0,-1.5,42.5
00-0039139,Jahmyr Gibbs,DET,2025,15,38.0,13,0.81,LA,4.0,86.8,15.2,0,1,3,-5.5,54.5
00-0036223,Jonathan Taylor,IND,2025,15,87.0,25,0.85,SEA,1.0,101.2,20.8,0,0,0,-13.5,41.5
00-0036973,Travis Etienne,JAX,2025,15,32.0,12,0.61,NYJ,12.0,76.4,16.0,0,0,0,13.5,40.5
00-0039391,Kimani Vidal,LAC,2025,15,33.0,12,0.64,KC,6.0,82.4,19.8,0,0,-1,-5.5,41.5
00-0039040,De'Von Achane,MIA,2025,15,60.0,12,0.8,PIT,13.0,112.4,19.4,0,0,0,-3.0,42.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,15,70.0,15,0.76,WAS,11.0,51.0,13.6,0,0,6,2.5,46.5
00-0033280,Christian McCaffrey,SF,2025,15,73.0,22,0.84,TEN,9.0,71.8,19.4,0,0,7,12.5,44.5
00-0038542,Bijan Robinson,ATL,2025,16,76.0,16,0.7,ARI,7.0,99.0,19.8,0,1,3,2.5,48.5
00-0036223,Jonathan Taylor,IND,2025,16,46.0,16,0.88,SF,5.0,109.6,23.0,0,1,0,-4.5,46.5
00-0036973,Travis Etienne,JAX,2025,16,50.0,16,0.7,DEN,1.0,68.6,15.6,0,0,0,-3.5,46.5
00-0040122,Ashton Jeanty,LV,2025,16,128.0,24,0.93,HOU,2.0,42.6,14.8,0,1,0,-14.5,39.5
00-0039040,De'Von Achane,MIA,2025,16,81.0,15,0.71,CIN,11.0,111.0,18.2,0,0,-1,-3.5,48.5
00-0033293,Aaron Jones,MIN,2025,16,85.0,21,0.64,NYG,10.0,63.2,15.0,0,0,0,2.5,41.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,16,71.0,16,0.62,MIN,9.0,53.2,13.8,0,0,0,-2.5,41.5
00-0038120,Breece Hall,NYJ,2025,16,54.0,16,0.64,NO,4.0,59.2,16.8,0,1,0,-6.5,39.5
00-0034844,Saquon Barkley,PHI,2025,16,132.0,21,0.77,WAS,8.0,68.6,18.2,0,0,0,7.0,43.5
00-0033280,Christian McCaffrey,SF,2025,16,117.0,21,0.8,IND,6.0,65.2,18.2,0,1,0,4.5,46.5
00-0039361,Bucky Irving,TB,2025,16,71.0,19,0.62,CAR,3.0,62.8,17.6,0,0,3,3.0,44.5
00-0038542,Bijan Robinson,ATL,2025,17,195.0,22,0.79,LA,1.0,93.4,18.4,0,1,-3,-7.5,48.5
00-0032764,Derrick Henry,BAL,2025,17,216.0,36,0.63,GB,8.0,87.2,18.2,0,0,-1,-2.5,38.5
00-0036139,Rico Dowdle,CAR,2025,17,59.0,12,0.64,SEA,4.0,92.0,21.6,0,0,-3,-6.5,42.5
00-0040730,RJ Harvey,DEN,2025,17,43.0,14,0.65,KC,2.0,56.666666666666664,15.666666666666666,0,0,0,13.5,37.5
00-0039139,Jahmyr Gibbs,DET,2025,17,41.0,17,0.69,MIN,10.0,81.4,14.4,0,1,0,7.0,45.5
00-0040583,Woody Marks,HOU,2025,17,71.0,19,0.68,LAC,14.0,52.8,16.8,0,1,0,-1.5,40.5
00-0036223,Jonathan Taylor,IND,2025,17,70.0,21,0.89,JAX,3.0,70.0,19.8,0,1,-1,-3.5,48.5
00-0036973,Travis Etienne,JAX,2025,17,76.0,17,0.7,IND,13.0,53.8,15.0,0,1,1,3.5,48.5
00-0040666,Omarion Hampton,LAC,2025,17,29.0,14,0.81,HOU,7.0,82.0,15.333333333333334,0,1,0,1.5,40.5
00-0040122,Ashton Jeanty,LV,2025,17,60.0,16,0.81,NYG,16.0,59.8,17.0,0,1,0,-3.0,40.5
00-0039040,De'Von Achane,MIA,2025,17,83.0,18,0.75,TB,11.0,113.8,18.4,0,0,0,-5.5,44.5
00-0033293,Aaron Jones,MIN,2025,17,53.0,18,0.65,DET,5.0,63.0,15.6,0,1,0,-7.0,45.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,17,62.0,14,0.66,LV,9.0,62.6,15.0,0,1,0,3.0,40.5
00-0034844,Saquon Barkley,PHI,2025,17,68.0,19,0.8,BUF,15.0,83.0,18.0,0,0,1,-3.0,45.5
00-0033280,Christian McCaffrey,SF,2025,17,140.0,23,0.85,CHI,6.0,82.6,20.0,0,0,-2,3.5,51.5
00-0040242,Jacory Croskey-Merritt,WAS,2025,17,105.0,11,0.64,DAL,12.0,61.0,17.0,0,0,1,-8.5,50.5
00-0038542,Bijan Robinson,ATL,2025,18,33.0,15,0.84,NO,3.0,118.4,20.0,0,1,-1,4.5,43.5
00-0032764,Derrick Henry,BAL,2025,18,126.0,20,0.71,PIT,6.0,93.2,20.2,0,0,1,4.5,41.5
00-0039875,Ray Davis,BUF,2025,18,151.0,21,0.64,NYJ,9.0,,,0,0,0,12.5,39.5
00-0040586,Jaydon Blue,DAL,2025,18,64.0,16,0.6,NYG,10.0,,,0,0,3,3.0,50.5
00-0039139,Jahmyr Gibbs,DET,2025,18,80.0,19,0.71,CHI,4.0,81.8,15.4,0,0,3,-3.5,51.5
00-0040122,Ashton Jeanty,LV,2025,18,87.0,26,0.97,KC,1.0,59.8,16.4,0,1,-3,-3.5,36.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,18,103.0,18,0.69,DAL,7.0,67.2,15.8,0,0,-3,-3.0,50.5
00-0036906,Khalil Herbert,NYJ,2025,18,42.0,12,0.67,BUF,8.0,72.0,14.8,0,0,0,-12.5,39.5
00-0039361,Bucky Irving,TB,2025,18,85.0,26,0.63,CAR,5.0,61.6,18.0,0,0,0,3.0,43.5
00-0035261,Tony Pollard,TEN,2025,18,48.0,14,0.63,JAX,2.0,64.8,14.8,0,0,0,-12.5,46.5
00-0037248,James Cook,BUF,2025,19,46.0,15,0.6,JAX,3.0,98.6,23.0,0,0,0,-1.5,51.5
00-0036555,Chuba Hubbard,CAR,2025,19,46.0,13,0.61,LA,7.0,70.4,15.6,0,0,1,-10.0,44.5
00-0035700,Josh Jacobs,GB,2025,19,55.0,19,0.63,CHI,6.0,73.8,19.4,0,0,0,2.5,45.5
00-0040583,Woody Marks,HOU,2025,19,112.0,19,0.71,PIT,8.0,64.0,18.6,0,0,0,3.0,38.5
00-0039391,Kimani Vidal,LAC,2025,19,31.0,11,0.93,NE,1.0,65.6,17.6,0,0,0,-3.5,45.5
00-0036875,Rhamondre Stevenson,NE,2025,19,53.0,10,0.62,LAC,5.0,52.6,13.8,0,0,0,3.5,45.5
00-0034844,Saquon Barkley,PHI,2025,19,106.0,26,0.85,SF,4.0,80.0,16.6,0,0,-1,6.0,44.5
00-0033280,Christian McCaffrey,SF,2025,19,48.0,15,0.88,PHI,2.0,94.4,22.0,0,0,1,-6.0,44.5
00-0037248,James Cook,BUF,2025,20,117.0,24,0.64,DEN,1.0,85.0,20.6,0,0,-7,-1.5,45.5
00-0036275,D'Andre Swift,CHI,2025,20,76.0,19,0.62,LA,5.0,53.8,15.4,0,0,0,-3.5,49.5
00-0040583,Woody Marks,HOU,2025,20,17.0,14,0.68,NE,2.0,73.8,19.6,0,0,-1,-3.0,40.5
00-0036875,Rhamondre Stevenson,NE,2025,20,70.0,16,0.62,HOU,3.0,49.4,13.2,0,0,1,3.0,40.5
00-0038134,Kenneth Walker III,SEA,2025,20,116.0,19,0.62,SF,4.0,59.6,16.4,0,0,8,6.5,44.5
00-0036875,Rhamondre Stevenson,NE,2025,21,71.0,25,0.94,DEN,1.0,52.6,14.2,0,0,-1,3.5,43.5
00-0038134,Kenneth Walker III,SEA,2025,21,62.0,19,0.63,LA,2.0,66.2,15.2,0,0,1,2.5,45.5
00-0038134,Kenneth Walker III,SEA,2025,22,135.0,27,0.65,NE,1.0,67.8,16.2,0,0,0,4.5,45.5
