wr_id,player_name,team,season,week,receiving_yards,receptions,targets,offense_pct,opponent,opponent_pass_defense_rank,wr_rec_yards_last5,wr_receptions_last5,wr_targets_last5,target_share_last5,wr_injury_status,is_dome,rest_advantage,spread_line,total_line
00-0035216,Diontae Johnson,PIT,2023,19,48.0,4,7,0.85,BUF,2.0,43.4,3.4,6.2,0.2440944881889764,0,0,1,-10.0,39.5
00-0037247,George Pickens,PIT,2023,19,50.0,5,11,0.91,BUF,2.0,95.6,4.6,6.6,0.25984251968503935,0,0,1,-10.0,39.5
00-0031408,Mike Evans,TB,2023,19,48.0,3,7,0.8,PHI,7.0,48.6,3.6,6.6,0.2129032258064516,0,0,0,-2.5,43.0
00-0033921,Chris Godwin,TB,2023,19,45.0,4,5,0.73,PHI,7.0,83.6,6.0,9.0,0.2903225806451613,0,0,0,-2.5,43.0
00-0036550,Rashod Bateman,BAL,2023,20,39.0,3,3,0.65,HOU,5.0,28.8,2.2,3.8,0.13286713286713286,0,0,7,10.0,44.0
00-0039064,Zay Flowers,BAL,2023,20,41.0,4,5,0.82,HOU,5.0,41.4,4.8,7.4,0.25874125874125875,0,0,7,10.0,44.0
00-0031588,Stefon Diggs,BUF,2023,20,21.0,3,8,0.9,KC,1.0,43.6,5.4,8.6,0.3333333333333333,0,0,-2,2.5,45.5
00-0034487,Trent Sherfield,BUF,2023,20,7.0,1,3,0.86,KC,1.0,27.8,1.4,3.6,0.13953488372093023,0,0,-2,2.5,45.5
00-0037261,Khalil Shakir,BUF,2023,20,44.0,7,9,0.7,KC,1.0,46.8,3.4,3.8,0.14728682170542637,0,0,-2,2.5,45.5
00-0033943,Josh Reynolds,DET,2023,20,27.0,2,3,0.78,TB,4.0,32.8,2.8,4.6,0.14556962025316456,0,1,1,6.0,49.5
00-0036963,Amon-Ra St. Brown,DET,2023,20,77.0,8,14,0.95,TB,4.0,112.4,7.8,10.0,0.31645569620253167,0,1,1,6.0,49.5
00-0037816,Romeo Doubs,GB,2023,20,83.0,4,6,0.81,SF,3.0,64.0,4.0,5.4,0.18120805369127516,0,0,-7,-10.5,50.5
00-0039146,Jayden Reed,GB,2023,20,35.0,4,4,0.61,SF,3.0,60.4,4.8,6.8,0.22818791946308725,0,0,-7,-10.5,50.5
00-0030431,Robert Woods,HOU,2023,20,6.0,1,4,0.65,BAL,6.0,28.8,3.0,5.2,0.16774193548387098,0,0,-7,-10.0,44.0
00-0036554,Nico Collins,HOU,2023,20,68.0,5,10,0.86,BAL,6.0,133.2,7.6,9.0,0.2903225806451613,0,0,-7,-10.0,44.0
00-0039067,Rashee Rice,KC,2023,20,47.0,4,4,0.64,BUF,2.0,95.4,7.0,9.8,0.2934131736526946,0,0,2,-2.5,45.5
00-0036259,Jauan Jennings,SF,2023,20,61.0,5,6,0.63,GB,7.0,42.8,3.2,5.2,0.18309859154929578,0,0,7,10.5,50.5
00-0036261,Brandon Aiyuk,SF,2023,20,32.0,3,6,1.0,GB,7.0,87.2,5.4,7.2,0.2535211267605634,0,0,7,10.5,50.5
00-0031408,Mike Evans,TB,2023,20,147.0,8,12,0.86,DET,8.0,56.6,4.0,6.8,0.2111801242236025,0,1,-1,-6.0,49.5
00-0033921,Chris Godwin,TB,2023,20,40.0,4,8,0.91,DET,8.0,82.0,5.8,7.8,0.2422360248447205,0,1,-1,-6.0,49.5
00-0036550,Rashod Bateman,BAL,2023,21,2.0,1,3,0.64,KC,1.0,29.8,2.4,4.0,0.16129032258064516,0,0,1,4.5,44.0
00-0039064,Zay Flowers,BAL,2023,21,115.0,5,8,0.9,KC,1.0,41.0,5.0,7.6,0.3064516129032258,0,0,1,4.5,44.0
00-0033943,Josh Reynolds,DET,2023,21,25.0,1,4,0.92,SF,2.0,35.2,2.8,4.4,0.1317365269461078,0,0,-1,-7.5,52.5
00-0036963,Amon-Ra St. Brown,DET,2023,21,87.0,7,11,0.94,SF,2.0,105.4,8.0,11.0,0.32934131736526945,0,0,-1,-7.5,52.5
00-0037240,Jameson Williams,DET,2023,21,25.0,2,3,0.72,SF,2.0,46.0,2.4,3.6,0.10778443113772455,0,0,-1,-7.5,52.5
00-0034272,Marquez Valdes-Scantling,KC,2023,21,38.0,2,2,0.83,BAL,3.0,22.4,1.4,2.8,0.0915032679738562,0,0,-1,-4.5,44.0
00-0039067,Rashee Rice,KC,2023,21,46.0,8,9,0.89,BAL,3.0,90.4,6.4,8.6,0.28104575163398693,0,0,-1,-4.5,44.0
00-0035719,Deebo Samuel Sr.,SF,2023,21,89.0,8,9,0.77,DET,4.0,79.4,4.8,7.6,0.25165562913907286,0,0,1,7.5,52.5
00-0036261,Brandon Aiyuk,SF,2023,21,68.0,3,8,0.85,DET,4.0,84.4,5.0,7.0,0.23178807947019867,0,0,1,7.5,52.5
00-0034272,Marquez Valdes-Scantling,KC,2023,22,20.0,3,5,0.77,SF,1.0,27.4,1.4,2.6,0.08783783783783784,0,1,0,-1.5,47.0
00-0039067,Rashee Rice,KC,2023,22,39.0,6,8,0.85,SF,1.0,81.4,6.2,8.6,0.2905405405405405,0,1,0,-1.5,47.0
00-0035719,Deebo Samuel Sr.,SF,2023,22,33.0,3,11,0.72,KC,2.0,74.0,5.6,8.6,0.2792207792207792,0,1,0,1.5,47.0
00-0036261,Brandon Aiyuk,SF,2023,22,49.0,3,6,0.89,KC,2.0,72.8,4.4,6.8,0.22077922077922077,0,1,0,1.5,47.0
00-0035500,Greg Dortch,ARI,2024,1,47.0,6,8,0.61,BUF,5.0,35.0,2.8,4.4,0.13924050632911392,0,0,0,-6.5,46.0
00-0038559,Michael Wilson,ARI,2024,1,5.0,1,2,0.8,BUF,5.0,32.8,2.6,5.0,0.15822784810126583,0,0,0,-6.5,46.0
00-0039849,Marvin Harrison,ARI,2024,1,4.0,1,3,0.9,BUF,5.0,,,,,0,0,0,-6.5,46.0
00-0036309,Darnell Mooney,ATL,2024,1,15.0,1,3,0.95,PIT,17.0,18.6,1.8,4.6,0.14743589743589744,0,1,0,4.0,43.0
00-0037238,Drake London,ATL,2024,1,15.0,2,3,1.0,PIT,17.0,66.4,4.6,7.4,0.23717948717948717,0,1,0,4.0,43.0
00-0036550,Rashod Bateman,BAL,2024,1,53.0,2,5,0.84,KC,16.0,25.2,2.2,3.8,0.1417910447761194,0,0,0,-3.0,46.0
00-0039064,Zay Flowers,BAL,2024,1,37.0,6,10,0.89,KC,16.0,59.0,5.0,7.6,0.2835820895522388,0,0,0,-3.0,46.0
00-0039901,Keon Coleman,BUF,2024,1,51.0,4,5,0.73,ARI,4.0,,,,,0,0,0,6.5,46.0
00-0030035,Adam Thielen,CAR,2024,1,49.0,3,4,0.69,NO,26.0,52.2,4.6,6.2,0.22794117647058823,0,1,0,-3.5,41.5
00-0035216,Diontae Johnson,CAR,2024,1,19.0,2,6,0.66,NO,26.0,43.0,3.4,6.0,0.22058823529411764,0,1,0,-3.5,41.5
00-0030279,Keenan Allen,CHI,2024,1,29.0,4,11,0.68,TEN,17.0,104.6,9.2,13.4,0.5075757575757576,1,0,0,4.0,43.0
00-0034827,D.J. Moore,CHI,2024,1,36.0,5,8,0.88,TEN,17.0,72.2,5.2,8.6,0.32575757575757575,0,0,0,4.0,43.0
00-0039919,Rome Odunze,CHI,2024,1,11.0,1,4,0.77,TEN,17.0,,,,,0,0,0,4.0,43.0
00-0035341,Trenton Irwin,CIN,2024,1,6.0,1,2,0.65,NE,3.0,36.2,3.0,4.4,0.13414634146341464,0,0,0,8.0,40.5
00-0036900,Ja'Marr Chase,CIN,2024,1,62.0,6,6,0.84,NE,3.0,72.8,5.0,6.6,0.20121951219512196,1,0,0,8.0,40.5
00-0038619,Andrei Iosivas,CIN,2024,1,26.0,3,6,1.0,NE,3.0,36.0,4.5,7.5,0.09146341463414634,0,0,0,8.0,40.5
00-0031544,Amari Cooper,CLE,2024,1,16.0,2,9,0.95,DAL,8.0,105.2,5.6,9.6,0.2608695652173913,0,0,0,2.5,42.0
00-0036407,Jerry Jeudy,CLE,2024,1,25.0,3,8,0.82,DAL,8.0,51.8,2.8,5.0,0.1358695652173913,0,0,0,2.5,42.0
00-0036980,Elijah Moore,CLE,2024,1,9.0,3,6,0.93,DAL,8.0,34.6,2.6,5.4,0.14673913043478262,0,0,0,2.5,42.0
00-0031236,Brandin Cooks,DAL,2024,1,40.0,4,7,0.79,CLE,10.0,34.0,4.2,6.4,0.16161616161616163,0,0,0,-2.5,42.0
00-0036358,CeeDee Lamb,DAL,2024,1,61.0,5,10,0.71,CLE,10.0,121.2,9.6,13.4,0.3383838383838384,0,0,0,-2.5,42.0
00-0037666,Jalen Tolbert,DAL,2024,1,12.0,1,2,0.67,CLE,10.0,10.0,2.5,4.5,0.045454545454545456,0,0,0,-2.5,42.0
00-0033943,Josh Reynolds,DEN,2024,1,45.0,5,8,0.8,SEA,19.0,37.8,2.8,4.6,0.1464968152866242,0,0,0,-6.5,42.0
00-0034348,Courtland Sutton,DEN,2024,1,38.0,4,12,0.91,SEA,19.0,67.4,3.4,5.6,0.17834394904458598,0,0,0,-6.5,42.0
00-0036963,Amon-Ra St. Brown,DET,2024,1,13.0,3,6,0.98,LA,29.0,101.6,7.0,10.4,0.30952380952380953,0,1,0,5.0,54.0
00-0037240,Jameson Williams,DET,2024,1,121.0,5,9,0.85,LA,29.0,42.2,2.4,3.6,0.10714285714285714,0,1,0,5.0,54.0
00-0037816,Romeo Doubs,GB,2024,1,50.0,4,7,0.87,PHI,25.0,74.2,4.0,5.2,0.1780821917808219,0,0,0,-2.0,49.5
00-0038124,Christian Watson,GB,2024,1,13.0,3,5,0.63,PHI,25.0,49.2,3.4,5.8,0.19863013698630136,0,0,0,-2.0,49.5
00-0039146,Jayden Reed,GB,2024,1,138.0,4,6,0.72,PHI,25.0,50.8,4.8,6.4,0.2191780821917808,0,0,0,-2.0,49.5
00-0031588,Stefon Diggs,HOU,2024,1,33.0,6,6,0.77,IND,20.0,43.0,5.2,8.0,0.26143790849673204,0,1,0,3.0,49.0
00-0036554,Nico Collins,HOU,2024,1,117.0,6,8,0.8,IND,20.0,126.0,7.2,9.2,0.3006535947712418,0,1,0,3.0,49.0
00-0038977,Tank Dell,HOU,2024,1,40.0,3,7,0.63,IND,20.0,77.0,5.6,9.4,0.30718954248366015,0,1,0,3.0,49.0
00-0036252,Michael Pittman,IND,2024,1,31.0,4,8,0.89,HOU,15.0,79.4,7.8,10.6,0.3706293706293706,0,1,0,-3.0,49.0
00-0037664,Alec Pierce,IND,2024,1,125.0,3,3,0.84,HOU,15.0,24.6,1.4,4.0,0.13986013986013987,0,1,0,-3.0,49.0
00-0039890,Adonai Mitchell,IND,2024,1,2.0,1,5,0.64,HOU,15.0,,,,,0,1,0,-3.0,49.0
00-0034775,Christian Kirk,JAX,2024,1,30.0,1,4,0.72,MIA,30.0,75.4,4.6,7.0,0.17587939698492464,0,0,0,-3.5,49.5
00-0039893,Brian Thomas,JAX,2024,1,47.0,4,4,0.77,MIA,30.0,,,,,0,0,0,-3.5,49.5
00-0039067,Rashee Rice,KC,2024,1,103.0,7,9,0.78,BAL,14.0,77.8,6.2,7.8,0.24074074074074073,0,0,0,3.0,46.0
00-0039894,Xavier Worthy,KC,2024,1,47.0,2,3,0.63,BAL,14.0,,,,,0,0,0,3.0,46.0
00-0032775,Demarcus Robinson,LA,2024,1,42.0,4,7,0.92,DET,32.0,61.6,4.0,7.0,0.22580645161290322,0,1,0,-5.0,54.0
00-0033908,Cooper Kupp,LA,2024,1,110.0,14,21,1.0,DET,32.0,66.4,6.2,9.0,0.2903225806451613,0,1,0,-5.0,54.0
00-0036427,Tyler Johnson,LA,2024,1,79.0,5,7,0.65,DET,32.0,,,,,0,1,0,-5.0,54.0
00-0036988,Josh Palmer,LAC,2024,1,15.0,2,4,0.81,LV,13.0,75.4,4.2,6.0,0.16129032258064516,0,1,0,3.0,41.0
00-0038544,Quentin Johnston,LAC,2024,1,38.0,3,5,0.67,LV,13.0,37.8,2.4,4.6,0.12365591397849462,0,1,0,3.0,41.0
00-0039915,Ladd McConkey,LAC,2024,1,39.0,5,7,0.67,LV,13.0,,,,,0,1,0,3.0,41.0
00-0031381,Davante Adams,LV,2024,1,59.0,5,6,0.97,LAC,9.0,66.0,6.8,11.4,0.36774193548387096,0,1,0,-3.0,41.0
00-0034960,Jakobi Meyers,LV,2024,1,61.0,3,3,0.87,LAC,9.0,43.2,3.8,6.0,0.1935483870967742,0,1,0,-3.0,41.0
00-0038563,Tre Tucker,LV,2024,1,22.0,2,3,0.78,LAC,9.0,57.5,3.5,5.0,0.06451612903225806,0,1,0,-3.0,41.0
00-0033040,Tyreek Hill,MIA,2024,1,130.0,7,12,0.7,JAX,7.0,84.2,7.2,11.8,0.3710691823899371,0,0,0,3.5,49.5
00-0036613,Jaylen Waddle,MIA,2024,1,109.0,5,5,0.72,JAX,7.0,83.6,5.8,7.6,0.2389937106918239,0,0,0,3.5,49.5
00-0036322,Justin Jefferson,MIN,2024,1,59.0,4,6,0.84,NYG,22.0,100.8,6.6,10.0,0.28901734104046245,0,0,0,1.0,42.5
00-0036345,K.J. Osborn,NE,2024,1,21.0,3,6,0.62,CIN,21.0,50.0,4.2,6.0,0.2127659574468085,0,0,0,-8.0,40.5
00-0038621,Demario Douglas,NE,2024,1,12.0,2,3,0.6,CIN,21.0,47.0,3.8,6.6,0.23404255319148937,0,0,0,-8.0,40.5
00-0037239,Chris Olave,NO,2024,1,11.0,2,2,0.79,CAR,1.0,70.4,4.8,7.0,0.23648648648648649,0,1,0,3.5,41.5
00-0037545,Rashid Shaheed,NO,2024,1,73.0,3,5,0.68,CAR,1.0,54.4,3.8,7.2,0.24324324324324326,0,1,0,3.5,41.5
00-0035535,Darius Slayton,NYG,2024,1,26.0,3,4,0.72,MIN,31.0,67.0,3.6,5.2,0.17105263157894737,0,0,0,-1.0,42.5
00-0038117,Wan'Dale Robinson,NYG,2024,1,44.0,6,12,0.68,MIN,31.0,52.0,4.8,6.6,0.21710526315789475,0,0,0,-1.0,42.5
00-0039337,Malik Nabers,NYG,2024,1,66.0,5,7,1.0,MIN,31.0,,,,,0,0,0,-1.0,42.5
00-0034521,Allen Lazard,NYJ,2024,1,89.0,6,9,1.0,SF,11.0,20.2,1.8,4.8,0.13793103448275862,0,0,0,-3.5,43.0
00-0037740,Garrett Wilson,NYJ,2024,1,60.0,6,11,0.96,SF,11.0,62.6,5.8,10.0,0.28735632183908044,0,0,0,-3.5,43.0
00-0035676,A.J. Brown,PHI,2024,1,119.0,5,10,0.95,GB,27.0,79.4,6.4,10.4,0.33766233766233766,0,0,0,2.0,49.5
00-0036912,DeVonta Smith,PHI,2024,1,84.0,7,8,1.0,GB,27.0,76.0,5.0,7.4,0.24025974025974026,0,0,0,2.0,49.5
00-0036415,Van Jefferson,PIT,2024,1,1.0,1,2,0.72,ATL,6.0,24.4,1.6,3.8,0.14615384615384616,0,1,0,-4.0,43.0
00-0037247,George Pickens,PIT,2024,1,85.0,6,7,0.68,ATL,6.0,88.4,4.8,7.8,0.3,0,1,0,-4.0,43.0
00-0035640,DK Metcalf,SEA,2024,1,29.0,3,4,0.88,DEN,24.0,60.4,3.4,6.2,0.1962025316455696,0,0,0,6.5,42.0
00-0038543,Jaxon Smith-Njigba,SEA,2024,1,19.0,2,2,0.79,DEN,24.0,32.0,3.6,5.0,0.15822784810126583,0,0,0,6.5,42.0
00-0035719,Deebo Samuel,SF,2024,1,54.0,5,9,0.74,NYJ,2.0,50.8,4.8,9.0,0.30612244897959184,0,0,0,3.5,43.0
00-0036261,Brandon Aiyuk,SF,2024,1,28.0,2,5,0.6,NYJ,2.0,75.2,4.4,7.0,0.23809523809523808,0,0,0,3.5,43.0
00-0031408,Mike Evans,TB,2024,1,61.0,5,6,0.7,WAS,28.0,74.6,4.8,8.0,0.23121387283236994,0,0,0,4.0,42.0
00-0033921,Chris Godwin,TB,2024,1,83.0,8,8,0.78,WAS,28.0,59.0,4.6,7.0,0.2023121387283237,0,0,0,4.0,42.0
00-0039855,Jalen McMillan,TB,2024,1,32.0,1,3,0.83,WAS,28.0,,,,,0,0,0,4.0,42.0
00-0033009,Tyler Boyd,TEN,2024,1,18.0,3,5,0.83,CHI,23.0,34.0,3.6,5.4,0.19708029197080293,0,0,0,-4.0,43.0
00-0034837,Calvin Ridley,TEN,2024,1,50.0,3,7,0.84,CHI,23.0,65.4,5.0,10.4,0.3795620437956204,0,0,0,-4.0,43.0
00-0037742,Treylon Burks,TEN,2024,1,2.0,1,2,0.69,CHI,23.0,20.8,1.8,3.6,0.13138686131386862,0,0,0,-4.0,43.0
00-0035659,Terry McLaurin,WAS,2024,1,17.0,2,4,0.81,TB,12.0,61.6,3.8,7.0,0.24822695035460993,0,0,0,-4.0,42.0
00-0039355,Luke McCaffrey,WAS,2024,1,18.0,3,3,0.61,TB,12.0,,,,,0,0,0,-4.0,42.0
00-0038559,Michael Wilson,ARI,2024,2,31.0,2,2,0.68,LA,28.0,27.0,2.2,4.2,0.12650602409638553,0,1,0,-1.0,47.5
00-0039849,Marvin Harrison,ARI,2024,2,130.0,4,8,0.7,LA,28.0,4.0,1.0,3.0,0.018072289156626505,0,1,0,-1.0,47.5
00-0034407,Ray-Ray McCloud,ATL,2024,2,42.0,3,5,1.0,PHI,29.0,4.0,1.0,2.0,0.014285714285714285,0,0,-2,-5.5,46.5
00-0036309,Darnell Mooney,ATL,2024,2,88.0,3,7,1.0,PHI,29.0,16.8,1.8,5.0,0.17857142857142858,0,0,-2,-5.5,46.5
00-0037238,Drake London,ATL,2024,2,54.0,6,7,0.97,PHI,29.0,35.0,3.0,5.8,0.20714285714285716,0,0,-2,-5.5,46.5
00-0036550,Rashod Bateman,BAL,2024,2,40.0,3,4,0.82,LV,17.0,33.8,2.4,4.4,0.15602836879432624,0,0,3,9.0,41.0
00-0039064,Zay Flowers,BAL,2024,2,91.0,7,11,0.89,LV,17.0,54.4,5.0,7.6,0.2695035460992908,0,0,3,9.0,41.0
00-0033555,Mack Hollins,BUF,2024,2,0.0,0,1,0.71,MIA,30.0,25.8,1.8,4.0,0.12903225806451613,0,0,0,-2.5,48.5
00-0037261,Khalil Shakir,BUF,2024,2,54.0,5,5,0.69,MIA,30.0,46.2,4.2,4.6,0.14838709677419354,0,0,0,-2.5,48.5
00-0039901,Keon Coleman,BUF,2024,2,0.0,0,1,0.91,MIA,30.0,51.0,4.0,5.0,0.03225806451612903,0,0,0,-2.5,48.5
00-0030035,Adam Thielen,CAR,2024,2,20.0,2,3,0.94,LAC,14.0,47.2,4.2,5.6,0.21052631578947367,0,0,0,-5.0,39.0
00-0035216,Diontae Johnson,CAR,2024,2,15.0,3,6,0.94,LAC,14.0,40.2,3.0,6.2,0.23308270676691728,0,0,0,-5.0,39.0
00-0039062,Jonathan Mingo,CAR,2024,2,1.0,1,2,0.63,LAC,14.0,26.4,3.0,5.6,0.21052631578947367,0,0,0,-5.0,39.0
00-0031763,DeAndre Carter,CHI,2024,2,32.0,3,4,0.71,HOU,5.0,45.4,3.6,4.8,0.18181818181818182,0,1,0,-6.0,45.5
00-0034827,D.J. Moore,CHI,2024,2,53.0,6,10,0.99,HOU,5.0,65.8,5.0,8.2,0.3106060606060606,0,1,0,-6.0,45.5
00-0039919,Rome Odunze,CHI,2024,2,33.0,2,5,0.94,HOU,5.0,11.0,1.0,4.0,0.030303030303030304,1,1,0,-6.0,45.5
00-0036900,Ja'Marr Chase,CIN,2024,2,35.0,4,5,0.92,KC,21.0,69.0,5.4,6.6,0.19642857142857142,0,0,-3,-6.5,47.5
00-0038619,Andrei Iosivas,CIN,2024,2,7.0,2,4,0.77,KC,21.0,32.666666666666664,4.0,7.0,0.125,0,0,-3,-6.5,47.5
00-0031544,Amari Cooper,CLE,2024,2,11.0,3,8,0.88,JAX,11.0,105.2,5.6,10.2,0.2786885245901639,0,0,0,-3.0,41.5
00-0036407,Jerry Jeudy,CLE,2024,2,73.0,5,6,0.79,JAX,11.0,54.6,3.0,6.0,0.16393442622950818,0,0,0,-3.0,41.5
00-0036980,Elijah Moore,CLE,2024,2,44.0,6,8,0.72,JAX,11.0,19.8,2.4,4.2,0.11475409836065574,0,0,0,-3.0,41.5
00-0031236,Brandin Cooks,DAL,2024,2,19.0,2,2,0.81,NO,27.0,40.0,4.6,6.6,0.16923076923076924,0,1,0,6.5,47.0
00-0036358,CeeDee Lamb,DAL,2024,2,90.0,4,7,0.83,NO,27.0,122.8,9.2,13.4,0.3435897435897436,0,1,0,6.5,47.0
00-0037666,Jalen Tolbert,DAL,2024,2,82.0,6,9,0.86,NO,27.0,10.666666666666666,2.0,3.6666666666666665,0.05641025641025641,0,1,0,6.5,47.0
00-0033943,Josh Reynolds,DEN,2024,2,93.0,4,5,0.67,PIT,16.0,44.2,3.6,5.8,0.17159763313609466,0,0,0,-3.0,36.5
00-0034348,Courtland Sutton,DEN,2024,2,26.0,1,4,0.89,PIT,16.0,61.8,3.4,7.0,0.20710059171597633,0,0,0,-3.0,36.5
00-0035406,Lil'Jordan Humphrey,DEN,2024,2,50.0,4,5,0.77,PIT,16.0,26.666666666666668,1.3333333333333333,2.3333333333333335,0.04142011834319527,0,0,0,-3.0,36.5
00-0036963,Amon-Ra St. Brown,DET,2024,2,119.0,11,18,0.92,TB,6.0,86.2,6.4,10.0,0.30303030303030304,0,1,0,7.5,51.5
00-0037240,Jameson Williams,DET,2024,2,79.0,5,11,0.91,TB,6.0,56.2,3.0,4.8,0.14545454545454545,1,1,0,7.5,51.5
00-0037816,Romeo Doubs,GB,2024,2,62.0,3,3,0.79,IND,22.0,78.2,4.2,6.0,0.19736842105263158,0,0,2,-3.0,41.5
00-0031588,Stefon Diggs,HOU,2024,2,37.0,4,6,0.81,CHI,23.0,43.8,5.4,7.6,0.2753623188405797,0,1,0,6.0,45.5
00-0036554,Nico Collins,HOU,2024,2,135.0,8,10,0.84,CHI,23.0,111.2,6.6,8.4,0.30434782608695654,0,1,0,6.0,45.5
00-0038977,Tank Dell,HOU,2024,2,-3.0,1,4,0.69,CHI,23.0,81.8,5.6,10.0,0.36231884057971014,0,1,0,6.0,45.5
00-0036252,Michael Pittman,IND,2024,2,21.0,3,7,0.86,GB,25.0,64.2,6.6,9.6,0.3870967741935484,0,0,-2,3.0,41.5
00-0037664,Alec Pierce,IND,2024,2,56.0,5,7,0.95,GB,25.0,45.2,1.6,4.0,0.16129032258064516,0,0,-2,3.0,41.5
00-0034775,Christian Kirk,JAX,2024,2,-1.0,1,3,0.88,CLE,13.0,63.4,3.6,6.6,0.1952662721893491,0,0,0,3.0,41.5
00-0039893,Brian Thomas,JAX,2024,2,94.0,2,4,0.73,CLE,13.0,47.0,4.0,4.0,0.023668639053254437,0,0,0,3.0,41.5
00-0039067,Rashee Rice,KC,2024,2,75.0,5,6,0.83,CIN,15.0,73.0,6.6,8.4,0.2641509433962264,0,0,3,6.5,47.5
00-0039894,Xavier Worthy,KC,2024,2,17.0,2,4,0.68,CIN,15.0,47.0,2.0,3.0,0.018867924528301886,0,0,3,6.5,47.5
00-0032775,Demarcus Robinson,LA,2024,2,50.0,2,4,0.92,ARI,8.0,60.8,4.2,6.4,0.1871345029239766,0,1,0,1.0,47.5
00-0036427,Tyler Johnson,LA,2024,2,20.0,2,3,0.87,ARI,8.0,79.0,5.0,7.0,0.04093567251461988,0,1,0,1.0,47.5
00-0038544,Quentin Johnston,LAC,2024,2,51.0,5,6,0.7,CAR,1.0,27.2,2.4,4.8,0.14201183431952663,0,0,0,5.0,39.0
00-0031381,Davante Adams,LV,2024,2,110.0,9,12,0.94,BAL,12.0,67.2,6.4,10.6,0.33544303797468356,0,0,-3,-9.0,41.0
00-0034960,Jakobi Meyers,LV,2024,2,29.0,4,5,0.94,BAL,12.0,50.4,3.4,5.4,0.17088607594936708,0,0,-3,-9.0,41.0
00-0038563,Tre Tucker,LV,2024,2,13.0,2,2,0.6,BAL,12.0,45.666666666666664,3.0,4.333333333333333,0.08227848101265822,0,0,-3,-9.0,41.0
00-0033040,Tyreek Hill,MIA,2024,2,24.0,3,6,0.68,BUF,4.0,89.8,6.8,11.8,0.35119047619047616,0,0,0,2.5,48.5
00-0036613,Jaylen Waddle,MIA,2024,2,41.0,4,4,0.72,BUF,4.0,82.6,5.2,7.0,0.20833333333333334,0,0,0,2.5,48.5
00-0036322,Justin Jefferson,MIN,2024,2,133.0,4,7,0.7,SF,19.0,107.0,6.8,10.0,0.3105590062111801,0,1,1,-4.5,46.5
00-0037291,Jalen Nailor,MIN,2024,2,54.0,3,4,0.93,SF,19.0,16.0,1.0,1.0,0.006211180124223602,0,1,1,-4.5,46.5
00-0036345,K.J. Osborn,NE,2024,2,7.0,1,2,0.75,SEA,3.0,34.4,3.2,5.2,0.18840579710144928,0,0,0,-3.5,39.0
00-0039907,Ja'Lynn Polk,NE,2024,2,12.0,2,3,0.6,SEA,3.0,,,,,0,0,0,-3.5,39.0
00-0037239,Chris Olave,NO,2024,2,81.0,4,6,0.71,DAL,18.0,48.8,4.2,5.8,0.19333333333333333,0,1,0,-6.5,47.0
00-0037545,Rashid Shaheed,NO,2024,2,96.0,4,4,0.66,DAL,18.0,52.0,4.0,7.0,0.23333333333333334,0,1,0,-6.5,47.0
00-0035535,Darius Slayton,NYG,2024,2,33.0,3,4,0.88,WAS,26.0,69.4,3.8,5.6,0.16470588235294117,0,0,0,-1.5,42.5
00-0038117,Wan'Dale Robinson,NYG,2024,2,18.0,2,4,0.63,WAS,26.0,45.0,4.8,7.6,0.2235294117647059,0,0,0,-1.5,42.5
00-0039337,Malik Nabers,NYG,2024,2,127.0,10,18,0.89,WAS,26.0,66.0,5.0,7.0,0.041176470588235294,0,0,0,-1.5,42.5
00-0033536,Mike Williams,NYJ,2024,2,19.0,1,1,0.65,TEN,9.0,83.8,6.0,8.0,0.23809523809523808,0,0,-1,3.5,41.5
00-0034521,Allen Lazard,NYJ,2024,2,11.0,2,4,0.82,TEN,9.0,29.0,2.4,5.4,0.16071428571428573,0,0,-1,3.5,41.5
00-0037740,Garrett Wilson,NYJ,2024,2,57.0,4,6,0.96,TEN,9.0,64.6,6.4,10.8,0.32142857142857145,0,0,-1,3.5,41.5
00-0036912,DeVonta Smith,PHI,2024,2,76.0,7,10,1.0,ATL,10.0,78.2,5.4,7.0,0.22875816993464052,0,0,2,5.5,46.5
00-0037741,Jahan Dotson,PHI,2024,2,6.0,1,1,0.79,ATL,10.0,16.6,1.4,2.8,0.0915032679738562,0,0,2,5.5,46.5
00-0036415,Van Jefferson,PIT,2024,2,14.0,2,3,0.82,DEN,20.0,22.8,1.6,3.4,0.1349206349206349,0,0,0,3.0,36.5
00-0037247,George Pickens,PIT,2024,2,29.0,2,4,0.77,DEN,20.0,101.6,5.0,8.0,0.31746031746031744,0,0,0,3.0,36.5
00-0032211,Tyler Lockett,SEA,2024,2,15.0,2,2,0.81,NE,2.0,54.4,4.0,7.0,0.23026315789473684,0,0,0,3.5,39.0
00-0035640,DK Metcalf,SEA,2024,2,129.0,10,14,0.87,NE,2.0,55.8,3.6,6.0,0.19736842105263158,0,0,0,3.5,39.0
00-0038543,Jaxon Smith-Njigba,SEA,2024,2,117.0,12,16,0.83,NE,2.0,30.8,3.2,4.0,0.13157894736842105,0,0,0,3.5,39.0
00-0035719,Deebo Samuel,SF,2024,2,110.0,8,10,0.86,MIN,31.0,52.0,5.0,9.4,0.31543624161073824,0,1,-1,4.5,46.5
00-0036261,Brandon Aiyuk,SF,2024,2,43.0,4,5,0.87,MIN,31.0,58.2,3.6,6.6,0.2214765100671141,0,1,-1,4.5,46.5
00-0031408,Mike Evans,TB,2024,2,42.0,3,6,0.79,DET,32.0,69.6,4.4,7.4,0.22023809523809523,0,1,0,-7.5,51.5
